disc,distance,value,area,condition
MAX_17C5dec_1.oif,137.97,1950.904,171834.799,cold
MAX_17C5dec_1.oif,139.212,1962.987,171834.799,cold
MAX_17C5dec_1.oif,140.455,1952.321,171834.799,cold
MAX_17C5dec_1.oif,141.698,1947.488,171834.799,cold
MAX_17C5dec_1.oif,142.941,1906.572,171834.799,cold
MAX_17C5dec_1.oif,144.184,1911.456,171834.799,cold
MAX_17C5dec_1.oif,145.427,1910.831,171834.799,cold
MAX_17C5dec_1.oif,146.67,1913.215,171834.799,cold
MAX_17C5dec_1.oif,147.913,1967.887,171834.799,cold
MAX_17C5dec_1.oif,149.156,2011.849,171834.799,cold
MAX_17C5dec_1.oif,150.399,2047.522,171834.799,cold
MAX_17C5dec_10.oif,0,1597.041,114072.957,cold
MAX_17C5dec_10.oif,1.243,1594.003,114072.957,cold
MAX_17C5dec_10.oif,2.486,1584.822,114072.957,cold
MAX_17C5dec_10.oif,3.729,1595.976,114072.957,cold
MAX_17C5dec_10.oif,4.972,1607.857,114072.957,cold
MAX_17C5dec_10.oif,6.215,1607.912,114072.957,cold
MAX_17C5dec_10.oif,7.458,1640.318,114072.957,cold
MAX_17C5dec_10.oif,8.701,1667.891,114072.957,cold
MAX_17C5dec_10.oif,9.944,1623.409,114072.957,cold
MAX_17C5dec_10.oif,11.187,1570.891,114072.957,cold
MAX_17C5dec_10.oif,12.43,1541.816,114072.957,cold
MAX_17C5dec_10.oif,13.673,1517.619,114072.957,cold
MAX_17C5dec_10.oif,14.916,1489.324,114072.957,cold
MAX_17C5dec_10.oif,16.159,1472.041,114072.957,cold
MAX_17C5dec_10.oif,17.402,1457.038,114072.957,cold
MAX_17C5dec_10.oif,18.645,1454.663,114072.957,cold
MAX_17C5dec_10.oif,19.888,1462.807,114072.957,cold
MAX_17C5dec_10.oif,21.13,1453.188,114072.957,cold
MAX_17C5dec_10.oif,22.373,1453.707,114072.957,cold
MAX_17C5dec_10.oif,23.616,1474.798,114072.957,cold
MAX_17C5dec_10.oif,24.859,1481.247,114072.957,cold
MAX_17C5dec_10.oif,26.102,1459.273,114072.957,cold
MAX_17C5dec_10.oif,27.345,1427.46,114072.957,cold
MAX_17C5dec_10.oif,28.588,1441.258,114072.957,cold
MAX_17C5dec_10.oif,29.831,1455.724,114072.957,cold
MAX_17C5dec_10.oif,31.074,1456.105,114072.957,cold
MAX_17C5dec_10.oif,32.317,1478.938,114072.957,cold
MAX_17C5dec_10.oif,33.56,1499.911,114072.957,cold
MAX_17C5dec_10.oif,34.803,1488.764,114072.957,cold
MAX_17C5dec_10.oif,36.046,1471.05,114072.957,cold
MAX_17C5dec_10.oif,37.289,1484.592,114072.957,cold
MAX_17C5dec_10.oif,38.532,1483.486,114072.957,cold
MAX_17C5dec_10.oif,39.775,1510.547,114072.957,cold
MAX_17C5dec_10.oif,41.018,1541.055,114072.957,cold
MAX_17C5dec_10.oif,42.261,1573.449,114072.957,cold
MAX_17C5dec_10.oif,43.504,1628.714,114072.957,cold
MAX_17C5dec_10.oif,44.747,1685.398,114072.957,cold
MAX_17C5dec_10.oif,45.99,1726.01,114072.957,cold
MAX_17C5dec_10.oif,47.233,1739.365,114072.957,cold
MAX_17C5dec_10.oif,48.476,1782.516,114072.957,cold
MAX_17C5dec_10.oif,49.719,1815.778,114072.957,cold
MAX_17C5dec_10.oif,50.962,1840.022,114072.957,cold
MAX_17C5dec_10.oif,52.205,1881.49,114072.957,cold
MAX_17C5dec_10.oif,53.448,1893.51,114072.957,cold
MAX_17C5dec_10.oif,54.691,1909.49,114072.957,cold
MAX_17C5dec_10.oif,55.934,1941.708,114072.957,cold
MAX_17C5dec_10.oif,57.177,1979.931,114072.957,cold
MAX_17C5dec_10.oif,58.42,1996.86,114072.957,cold
MAX_17C5dec_10.oif,59.662,2018.466,114072.957,cold
MAX_17C5dec_10.oif,60.905,2029.135,114072.957,cold
MAX_17C5dec_10.oif,62.148,2064.328,114072.957,cold
MAX_17C5dec_10.oif,63.391,2079.316,114072.957,cold
MAX_17C5dec_10.oif,64.634,2075.473,114072.957,cold
MAX_17C5dec_10.oif,65.877,2080.736,114072.957,cold
MAX_17C5dec_10.oif,67.12,2100.958,114072.957,cold
MAX_17C5dec_10.oif,68.363,2138.115,114072.957,cold
MAX_17C5dec_10.oif,69.606,2153.198,114072.957,cold
MAX_17C5dec_10.oif,70.849,2131.762,114072.957,cold
MAX_17C5dec_10.oif,72.092,2137.125,114072.957,cold
MAX_17C5dec_10.oif,73.335,2145.196,114072.957,cold
MAX_17C5dec_10.oif,74.578,2142.386,114072.957,cold
MAX_17C5dec_10.oif,75.821,2119.245,114072.957,cold
MAX_17C5dec_10.oif,77.064,2114.844,114072.957,cold
MAX_17C5dec_10.oif,78.307,2118.527,114072.957,cold
MAX_17C5dec_10.oif,79.55,2154.485,114072.957,cold
MAX_17C5dec_10.oif,80.793,2153.013,114072.957,cold
MAX_17C5dec_10.oif,82.036,2155.99,114072.957,cold
MAX_17C5dec_10.oif,83.279,2164.632,114072.957,cold
MAX_17C5dec_10.oif,84.522,2188.294,114072.957,cold
MAX_17C5dec_10.oif,85.765,2203.268,114072.957,cold
MAX_17C5dec_10.oif,87.008,2237.235,114072.957,cold
MAX_17C5dec_10.oif,88.251,2246.352,114072.957,cold
MAX_17C5dec_10.oif,89.494,2305.492,114072.957,cold
MAX_17C5dec_10.oif,90.737,2399.639,114072.957,cold
MAX_17C5dec_10.oif,91.98,2453.886,114072.957,cold
MAX_17C5dec_10.oif,93.223,2517.962,114072.957,cold
MAX_17C5dec_10.oif,94.466,2549.333,114072.957,cold
MAX_17C5dec_10.oif,95.709,2624.614,114072.957,cold
MAX_17C5dec_10.oif,96.952,2698.979,114072.957,cold
MAX_17C5dec_10.oif,98.195,2782.45,114072.957,cold
MAX_17C5dec_10.oif,99.438,2858.116,114072.957,cold
MAX_17C5dec_10.oif,100.68,2922.868,114072.957,cold
MAX_17C5dec_10.oif,101.923,3005.398,114072.957,cold
MAX_17C5dec_10.oif,103.166,3070.764,114072.957,cold
MAX_17C5dec_10.oif,104.409,3152.852,114072.957,cold
MAX_17C5dec_10.oif,105.652,3251.778,114072.957,cold
MAX_17C5dec_10.oif,106.895,3365.223,114072.957,cold
MAX_17C5dec_10.oif,108.138,3440.905,114072.957,cold
MAX_17C5dec_10.oif,109.381,3516.94,114072.957,cold
MAX_17C5dec_10.oif,110.624,3510.466,114072.957,cold
MAX_17C5dec_10.oif,111.867,3446.088,114072.957,cold
MAX_17C5dec_10.oif,113.11,3412.981,114072.957,cold
MAX_17C5dec_10.oif,114.353,3347.455,114072.957,cold
MAX_17C5dec_10.oif,115.596,3322.745,114072.957,cold
MAX_17C5dec_10.oif,116.839,3300.978,114072.957,cold
MAX_17C5dec_10.oif,118.082,3285.254,114072.957,cold
MAX_17C5dec_10.oif,119.325,3238.078,114072.957,cold
MAX_17C5dec_10.oif,120.568,3180.526,114072.957,cold
MAX_17C5dec_10.oif,121.811,3109.807,114072.957,cold
MAX_17C5dec_10.oif,123.054,3012.985,114072.957,cold
MAX_17C5dec_10.oif,124.297,2899.531,114072.957,cold
MAX_17C5dec_10.oif,125.54,2856.356,114072.957,cold
MAX_17C5dec_10.oif,126.783,2815.194,114072.957,cold
MAX_17C5dec_10.oif,128.026,2727.796,114072.957,cold
MAX_17C5dec_10.oif,129.269,2606.24,114072.957,cold
MAX_17C5dec_10.oif,130.512,2509.072,114072.957,cold
MAX_17C5dec_10.oif,131.755,2431.712,114072.957,cold
MAX_17C5dec_10.oif,132.998,2369.997,114072.957,cold
MAX_17C5dec_10.oif,134.241,2300.861,114072.957,cold
MAX_17C5dec_10.oif,135.484,2275.219,114072.957,cold
MAX_17C5dec_10.oif,136.727,2272.509,114072.957,cold
MAX_17C5dec_10.oif,137.97,2231.032,114072.957,cold
MAX_17C5dec_10.oif,139.212,2232.534,114072.957,cold
MAX_17C5dec_10.oif,140.455,2229.046,114072.957,cold
MAX_17C5dec_10.oif,141.698,2246.194,114072.957,cold
MAX_17C5dec_10.oif,142.941,2279.388,114072.957,cold
MAX_17C5dec_10.oif,144.184,2292.384,114072.957,cold
MAX_17C5dec_10.oif,145.427,2290.542,114072.957,cold
MAX_17C5dec_10.oif,146.67,2262.965,114072.957,cold
MAX_17C5dec_10.oif,147.913,2241.819,114072.957,cold
MAX_17C5dec_10.oif,149.156,2212.428,114072.957,cold
MAX_17C5dec_10.oif,150.399,2174.785,114072.957,cold
MAX_17C5dec_10.oif,151.642,2143.14,114072.957,cold
MAX_17C5dec_10.oif,152.885,2122.624,114072.957,cold
MAX_17C5dec_10.oif,154.128,2119.209,114072.957,cold
MAX_17C5dec_10.oif,155.371,2119.411,114072.957,cold
MAX_17C5dec_10.oif,156.614,2123.995,114072.957,cold
MAX_17C5dec_10.oif,157.857,2094.663,114072.957,cold
MAX_17C5dec_10.oif,159.1,2049.648,114072.957,cold
MAX_17C5dec_10.oif,160.343,2014.573,114072.957,cold
MAX_17C5dec_10.oif,161.586,1973.96,114072.957,cold
MAX_17C5dec_10.oif,162.829,1946.354,114072.957,cold
MAX_17C5dec_10.oif,164.072,1902.624,114072.957,cold
MAX_17C5dec_10.oif,165.315,1878.886,114072.957,cold
MAX_17C5dec_10.oif,166.558,1828.433,114072.957,cold
MAX_17C5dec_10.oif,167.801,1780.115,114072.957,cold
MAX_17C5dec_10.oif,169.044,1718.657,114072.957,cold
MAX_17C5dec_10.oif,170.287,1679.611,114072.957,cold
MAX_17C5dec_10.oif,171.53,1639.954,114072.957,cold
MAX_17C5dec_10.oif,172.773,1606.284,114072.957,cold
MAX_17C5dec_10.oif,174.016,1560.592,114072.957,cold
MAX_17C5dec_10.oif,175.259,1511.18,114072.957,cold
MAX_17C5dec_10.oif,176.502,1462.61,114072.957,cold
MAX_17C5dec_10.oif,177.745,1422.321,114072.957,cold
MAX_17C5dec_10.oif,178.988,1379.66,114072.957,cold
MAX_17C5dec_10.oif,180.23,1366.428,114072.957,cold
MAX_17C5dec_10.oif,181.473,1356.535,114072.957,cold
MAX_17C5dec_10.oif,182.716,1366.571,114072.957,cold
MAX_17C5dec_10.oif,183.959,1374.576,114072.957,cold
MAX_17C5dec_10.oif,185.202,1358.693,114072.957,cold
MAX_17C5dec_10.oif,186.445,1364.177,114072.957,cold
MAX_17C5dec_10.oif,187.688,1379.898,114072.957,cold
MAX_17C5dec_10.oif,188.931,1396.415,114072.957,cold
MAX_17C5dec_10.oif,190.174,1416.838,114072.957,cold
MAX_17C5dec_10.oif,191.417,1439.691,114072.957,cold
MAX_17C5dec_10.oif,192.66,1482.531,114072.957,cold
MAX_17C5dec_10.oif,193.903,1510.813,114072.957,cold
MAX_17C5dec_10.oif,195.146,1547.639,114072.957,cold
MAX_17C5dec_10.oif,196.389,1571.242,114072.957,cold
MAX_17C5dec_10.oif,197.632,1540.011,114072.957,cold
MAX_17C5dec_10.oif,198.875,1511.102,114072.957,cold
MAX_17C5dec_10.oif,200.118,1496.929,114072.957,cold
MAX_17C5dec_10.oif,201.361,1466.982,114072.957,cold
MAX_17C5dec_10.oif,202.604,1428.64,114072.957,cold
MAX_17C5dec_10.oif,203.847,1400.746,114072.957,cold
MAX_17C5dec_10.oif,205.09,1374.443,114072.957,cold
MAX_17C5dec_10.oif,206.333,1375.184,114072.957,cold
MAX_17C5dec_10.oif,207.576,1371.01,114072.957,cold
MAX_17C5dec_10.oif,208.819,1350.303,114072.957,cold
MAX_17C5dec_10.oif,210.062,1346.214,114072.957,cold
MAX_17C5dec_10.oif,211.305,1338.05,114072.957,cold
MAX_17C5dec_10.oif,212.548,1347.341,114072.957,cold
MAX_17C5dec_10.oif,213.791,1347.275,114072.957,cold
MAX_17C5dec_10.oif,215.034,1349.015,114072.957,cold
MAX_17C5dec_10.oif,216.277,1364.128,114072.957,cold
MAX_17C5dec_10.oif,217.52,1387.749,114072.957,cold
MAX_17C5dec_10.oif,218.762,1408.276,114072.957,cold
MAX_17C5dec_10.oif,220.005,1443.539,114072.957,cold
MAX_17C5dec_10.oif,221.248,1439.493,114072.957,cold
MAX_17C5dec_10.oif,222.491,1443.349,114072.957,cold
MAX_17C5dec_10.oif,223.734,1420.527,114072.957,cold
MAX_17C5dec_11.oif,0,1446.289,119641.034,cold
MAX_17C5dec_11.oif,1.243,1431.521,119641.034,cold
MAX_17C5dec_11.oif,2.486,1429.211,119641.034,cold
MAX_17C5dec_11.oif,3.729,1490.472,119641.034,cold
MAX_17C5dec_11.oif,4.972,1546.743,119641.034,cold
MAX_17C5dec_11.oif,6.215,1551.607,119641.034,cold
MAX_17C5dec_11.oif,7.458,1489.174,119641.034,cold
MAX_17C5dec_11.oif,8.701,1535.505,119641.034,cold
MAX_17C5dec_11.oif,9.944,1574.031,119641.034,cold
MAX_17C5dec_11.oif,11.187,1595.234,119641.034,cold
MAX_17C5dec_11.oif,12.43,1600.987,119641.034,cold
MAX_17C5dec_11.oif,13.673,1588.509,119641.034,cold
MAX_17C5dec_11.oif,14.916,1596.542,119641.034,cold
MAX_17C5dec_11.oif,16.159,1603.82,119641.034,cold
MAX_17C5dec_11.oif,17.402,1628.114,119641.034,cold
MAX_17C5dec_11.oif,18.645,1675.573,119641.034,cold
MAX_17C5dec_11.oif,19.888,1705.317,119641.034,cold
MAX_17C5dec_11.oif,21.13,1734.839,119641.034,cold
MAX_17C5dec_11.oif,22.373,1754.653,119641.034,cold
MAX_17C5dec_11.oif,23.616,1789.979,119641.034,cold
MAX_17C5dec_11.oif,24.859,1884.26,119641.034,cold
MAX_17C5dec_11.oif,26.102,1886.331,119641.034,cold
MAX_17C5dec_11.oif,27.345,1926.013,119641.034,cold
MAX_17C5dec_11.oif,28.588,1937.844,119641.034,cold
MAX_17C5dec_11.oif,29.831,1925.305,119641.034,cold
MAX_17C5dec_11.oif,31.074,1920.951,119641.034,cold
MAX_17C5dec_11.oif,32.317,1915.439,119641.034,cold
MAX_17C5dec_11.oif,33.56,1903.948,119641.034,cold
MAX_17C5dec_11.oif,34.803,1903.969,119641.034,cold
MAX_17C5dec_11.oif,36.046,1879.225,119641.034,cold
MAX_17C5dec_11.oif,37.289,1877.177,119641.034,cold
MAX_17C5dec_11.oif,38.532,1899.059,119641.034,cold
MAX_17C5dec_11.oif,39.775,1934.047,119641.034,cold
MAX_17C5dec_11.oif,41.018,1986.192,119641.034,cold
MAX_17C5dec_11.oif,42.261,2017.64,119641.034,cold
MAX_17C5dec_11.oif,43.504,2033.997,119641.034,cold
MAX_17C5dec_11.oif,44.747,2066.985,119641.034,cold
MAX_17C5dec_11.oif,45.99,2057.385,119641.034,cold
MAX_17C5dec_11.oif,47.233,2127.463,119641.034,cold
MAX_17C5dec_11.oif,48.476,2156.954,119641.034,cold
MAX_17C5dec_11.oif,49.719,2164.822,119641.034,cold
MAX_17C5dec_11.oif,50.962,2206.886,119641.034,cold
MAX_17C5dec_11.oif,52.205,2261.013,119641.034,cold
MAX_17C5dec_11.oif,53.448,2294.834,119641.034,cold
MAX_17C5dec_11.oif,54.691,2299.014,119641.034,cold
MAX_17C5dec_11.oif,55.934,2312.145,119641.034,cold
MAX_17C5dec_11.oif,57.177,2341.962,119641.034,cold
MAX_17C5dec_11.oif,58.42,2381.271,119641.034,cold
MAX_17C5dec_11.oif,59.662,2396.362,119641.034,cold
MAX_17C5dec_11.oif,60.905,2431.494,119641.034,cold
MAX_17C5dec_11.oif,62.148,2474.878,119641.034,cold
MAX_17C5dec_11.oif,63.391,2554.094,119641.034,cold
MAX_17C5dec_11.oif,64.634,2638.147,119641.034,cold
MAX_17C5dec_11.oif,65.877,2719.104,119641.034,cold
MAX_17C5dec_11.oif,67.12,2746.467,119641.034,cold
MAX_17C5dec_11.oif,68.363,2811.558,119641.034,cold
MAX_17C5dec_11.oif,69.606,2865.932,119641.034,cold
MAX_17C5dec_11.oif,70.849,2894.512,119641.034,cold
MAX_17C5dec_11.oif,72.092,2943.443,119641.034,cold
MAX_17C5dec_11.oif,73.335,2926.469,119641.034,cold
MAX_17C5dec_11.oif,74.578,3002.169,119641.034,cold
MAX_17C5dec_11.oif,75.821,3063.019,119641.034,cold
MAX_17C5dec_11.oif,77.064,3090.42,119641.034,cold
MAX_17C5dec_11.oif,78.307,3078.647,119641.034,cold
MAX_17C5dec_11.oif,79.55,3040.591,119641.034,cold
MAX_17C5dec_11.oif,80.793,2970.906,119641.034,cold
MAX_17C5dec_11.oif,82.036,2911.049,119641.034,cold
MAX_17C5dec_11.oif,83.279,2803.36,119641.034,cold
MAX_17C5dec_11.oif,84.522,2751.821,119641.034,cold
MAX_17C5dec_11.oif,85.765,2775.118,119641.034,cold
MAX_17C5dec_11.oif,87.008,2743.054,119641.034,cold
MAX_17C5dec_11.oif,88.251,2637.488,119641.034,cold
MAX_17C5dec_11.oif,89.494,2570.971,119641.034,cold
MAX_17C5dec_11.oif,90.737,2494.495,119641.034,cold
MAX_17C5dec_11.oif,91.98,2490.541,119641.034,cold
MAX_17C5dec_11.oif,93.223,2434.625,119641.034,cold
MAX_17C5dec_11.oif,94.466,2382.314,119641.034,cold
MAX_17C5dec_11.oif,95.709,2354.938,119641.034,cold
MAX_17C5dec_11.oif,96.952,2327.343,119641.034,cold
MAX_17C5dec_11.oif,98.195,2272.353,119641.034,cold
MAX_17C5dec_11.oif,99.438,2247.865,119641.034,cold
MAX_17C5dec_11.oif,100.68,2244.927,119641.034,cold
MAX_17C5dec_11.oif,101.923,2231.677,119641.034,cold
MAX_17C5dec_11.oif,103.166,2191.121,119641.034,cold
MAX_17C5dec_11.oif,104.409,2204.485,119641.034,cold
MAX_17C5dec_11.oif,105.652,2195.624,119641.034,cold
MAX_17C5dec_11.oif,106.895,2202,119641.034,cold
MAX_17C5dec_11.oif,108.138,2187.473,119641.034,cold
MAX_17C5dec_11.oif,109.381,2169.444,119641.034,cold
MAX_17C5dec_11.oif,110.624,2107.749,119641.034,cold
MAX_17C5dec_11.oif,111.867,2070.356,119641.034,cold
MAX_17C5dec_11.oif,113.11,2054.312,119641.034,cold
MAX_17C5dec_11.oif,114.353,2054.51,119641.034,cold
MAX_17C5dec_11.oif,115.596,2124.986,119641.034,cold
MAX_17C5dec_11.oif,116.839,2131.702,119641.034,cold
MAX_17C5dec_11.oif,118.082,2130.032,119641.034,cold
MAX_17C5dec_11.oif,119.325,2146.304,119641.034,cold
MAX_17C5dec_11.oif,120.568,2112.741,119641.034,cold
MAX_17C5dec_11.oif,121.811,2078.217,119641.034,cold
MAX_17C5dec_11.oif,123.054,2024.74,119641.034,cold
MAX_17C5dec_11.oif,124.297,2024.013,119641.034,cold
MAX_17C5dec_11.oif,125.54,1993.704,119641.034,cold
MAX_17C5dec_11.oif,126.783,1927.846,119641.034,cold
MAX_17C5dec_11.oif,128.026,1898.176,119641.034,cold
MAX_17C5dec_11.oif,129.269,1880.715,119641.034,cold
MAX_17C5dec_11.oif,130.512,1833.833,119641.034,cold
MAX_17C5dec_11.oif,131.755,1835.435,119641.034,cold
MAX_17C5dec_11.oif,132.998,1816.367,119641.034,cold
MAX_17C5dec_11.oif,134.241,1791.628,119641.034,cold
MAX_17C5dec_11.oif,135.484,1766.248,119641.034,cold
MAX_17C5dec_11.oif,136.727,1754.037,119641.034,cold
MAX_17C5dec_11.oif,137.97,1709.02,119641.034,cold
MAX_17C5dec_11.oif,139.212,1668.839,119641.034,cold
MAX_17C5dec_11.oif,140.455,1631.345,119641.034,cold
MAX_17C5dec_11.oif,141.698,1659.949,119641.034,cold
MAX_17C5dec_11.oif,142.941,1689.892,119641.034,cold
MAX_17C5dec_11.oif,144.184,1664.266,119641.034,cold
MAX_17C5dec_11.oif,145.427,1582.72,119641.034,cold
MAX_17C5dec_11.oif,146.67,1571.553,119641.034,cold
MAX_17C5dec_11.oif,147.913,1583.491,119641.034,cold
MAX_17C5dec_11.oif,149.156,1578.883,119641.034,cold
MAX_17C5dec_11.oif,150.399,1487.376,119641.034,cold
MAX_17C5dec_11.oif,151.642,1447.488,119641.034,cold
MAX_17C5dec_11.oif,152.885,1404.092,119641.034,cold
MAX_17C5dec_11.oif,154.128,1418.757,119641.034,cold
MAX_17C5dec_11.oif,155.371,1424.566,119641.034,cold
MAX_17C5dec_11.oif,156.614,1448.188,119641.034,cold
MAX_17C5dec_11.oif,157.857,1442.012,119641.034,cold
MAX_17C5dec_11.oif,159.1,1466.595,119641.034,cold
MAX_17C5dec_11.oif,160.343,1534.9,119641.034,cold
MAX_17C5dec_11.oif,161.586,1547.269,119641.034,cold
MAX_17C5dec_11.oif,162.829,1525.756,119641.034,cold
MAX_17C5dec_11.oif,164.072,1485.267,119641.034,cold
MAX_17C5dec_11.oif,165.315,1475.362,119641.034,cold
MAX_17C5dec_11.oif,166.558,1477.755,119641.034,cold
MAX_17C5dec_11.oif,167.801,1495.077,119641.034,cold
MAX_17C5dec_11.oif,169.044,1556.681,119641.034,cold
MAX_17C5dec_11.oif,170.287,1583.106,119641.034,cold
MAX_17C5dec_11.oif,171.53,1532.124,119641.034,cold
MAX_17C5dec_11.oif,172.773,1488.357,119641.034,cold
MAX_17C5dec_11.oif,174.016,1493.745,119641.034,cold
MAX_17C5dec_11.oif,175.259,1497.58,119641.034,cold
MAX_17C5dec_11.oif,176.502,1557.609,119641.034,cold
MAX_17C5dec_11.oif,177.745,1552.455,119641.034,cold
MAX_17C5dec_11.oif,178.988,1498.987,119641.034,cold
MAX_17C5dec_11.oif,180.23,1496.682,119641.034,cold
MAX_17C5dec_11.oif,181.473,1508.957,119641.034,cold
MAX_17C5dec_11.oif,182.716,1515.819,119641.034,cold
MAX_17C5dec_11.oif,183.959,1578.004,119641.034,cold
MAX_17C5dec_12.oif,0,930.382,147283.66,cold
MAX_17C5dec_12.oif,1.243,969.932,147283.66,cold
MAX_17C5dec_12.oif,2.486,1003.385,147283.66,cold
MAX_17C5dec_12.oif,3.729,1034.049,147283.66,cold
MAX_17C5dec_12.oif,4.972,1097.32,147283.66,cold
MAX_17C5dec_12.oif,6.215,1117.299,147283.66,cold
MAX_17C5dec_12.oif,7.458,1127.808,147283.66,cold
MAX_17C5dec_12.oif,8.701,1101.757,147283.66,cold
MAX_17C5dec_12.oif,9.944,1124.017,147283.66,cold
MAX_17C5dec_12.oif,11.187,1129.429,147283.66,cold
MAX_17C5dec_12.oif,12.43,1141.224,147283.66,cold
MAX_17C5dec_12.oif,13.673,1138.046,147283.66,cold
MAX_17C5dec_12.oif,14.916,1158.311,147283.66,cold
MAX_17C5dec_12.oif,16.159,1165.454,147283.66,cold
MAX_17C5dec_12.oif,17.402,1176.402,147283.66,cold
MAX_17C5dec_12.oif,18.645,1194.751,147283.66,cold
MAX_17C5dec_12.oif,19.888,1234.913,147283.66,cold
MAX_17C5dec_12.oif,21.13,1230.943,147283.66,cold
MAX_17C5dec_12.oif,22.373,1266.363,147283.66,cold
MAX_17C5dec_12.oif,23.616,1290.815,147283.66,cold
MAX_17C5dec_12.oif,24.859,1290.481,147283.66,cold
MAX_17C5dec_12.oif,26.102,1271.935,147283.66,cold
MAX_17C5dec_12.oif,27.345,1266.591,147283.66,cold
MAX_17C5dec_12.oif,28.588,1281.859,147283.66,cold
MAX_17C5dec_12.oif,29.831,1280.631,147283.66,cold
MAX_17C5dec_12.oif,31.074,1303.739,147283.66,cold
MAX_17C5dec_12.oif,32.317,1296.211,147283.66,cold
MAX_17C5dec_12.oif,33.56,1264.22,147283.66,cold
MAX_17C5dec_12.oif,34.803,1259.386,147283.66,cold
MAX_17C5dec_12.oif,36.046,1282.131,147283.66,cold
MAX_17C5dec_12.oif,37.289,1280.351,147283.66,cold
MAX_17C5dec_12.oif,38.532,1280.334,147283.66,cold
MAX_17C5dec_12.oif,39.775,1305.002,147283.66,cold
MAX_17C5dec_12.oif,41.018,1283.804,147283.66,cold
MAX_17C5dec_12.oif,42.261,1294.985,147283.66,cold
MAX_17C5dec_12.oif,43.504,1298.097,147283.66,cold
MAX_17C5dec_12.oif,44.747,1308.692,147283.66,cold
MAX_17C5dec_12.oif,45.99,1322.186,147283.66,cold
MAX_17C5dec_12.oif,47.233,1331.342,147283.66,cold
MAX_17C5dec_12.oif,48.476,1330.127,147283.66,cold
MAX_17C5dec_12.oif,49.719,1339.86,147283.66,cold
MAX_17C5dec_12.oif,50.962,1358.797,147283.66,cold
MAX_17C5dec_12.oif,52.205,1395.143,147283.66,cold
MAX_17C5dec_12.oif,53.448,1348.864,147283.66,cold
MAX_17C5dec_12.oif,54.691,1355.588,147283.66,cold
MAX_17C5dec_12.oif,55.934,1385.847,147283.66,cold
MAX_17C5dec_12.oif,57.177,1373.625,147283.66,cold
MAX_17C5dec_12.oif,58.42,1419.211,147283.66,cold
MAX_17C5dec_12.oif,59.662,1372.1,147283.66,cold
MAX_17C5dec_12.oif,60.905,1414.158,147283.66,cold
MAX_17C5dec_12.oif,62.148,1434.573,147283.66,cold
MAX_17C5dec_12.oif,63.391,1458.146,147283.66,cold
MAX_17C5dec_12.oif,64.634,1481.308,147283.66,cold
MAX_17C5dec_12.oif,65.877,1525.896,147283.66,cold
MAX_17C5dec_12.oif,67.12,1540.497,147283.66,cold
MAX_17C5dec_12.oif,68.363,1551.076,147283.66,cold
MAX_17C5dec_12.oif,69.606,1554.557,147283.66,cold
MAX_17C5dec_12.oif,70.849,1580.189,147283.66,cold
MAX_17C5dec_12.oif,72.092,1564.785,147283.66,cold
MAX_17C5dec_12.oif,73.335,1577.093,147283.66,cold
MAX_17C5dec_12.oif,74.578,1604.794,147283.66,cold
MAX_17C5dec_12.oif,75.821,1605.543,147283.66,cold
MAX_17C5dec_12.oif,77.064,1619.623,147283.66,cold
MAX_17C5dec_12.oif,78.307,1635.387,147283.66,cold
MAX_17C5dec_12.oif,79.55,1640.022,147283.66,cold
MAX_17C5dec_12.oif,80.793,1634.618,147283.66,cold
MAX_17C5dec_12.oif,82.036,1690.831,147283.66,cold
MAX_17C5dec_12.oif,83.279,1657.197,147283.66,cold
MAX_17C5dec_12.oif,84.522,1627.871,147283.66,cold
MAX_17C5dec_12.oif,85.765,1604.379,147283.66,cold
MAX_17C5dec_12.oif,87.008,1567.776,147283.66,cold
MAX_17C5dec_12.oif,88.251,1588.803,147283.66,cold
MAX_17C5dec_12.oif,89.494,1569.856,147283.66,cold
MAX_17C5dec_12.oif,90.737,1580.594,147283.66,cold
MAX_17C5dec_12.oif,91.98,1566.054,147283.66,cold
MAX_17C5dec_12.oif,93.223,1515.31,147283.66,cold
MAX_17C5dec_12.oif,94.466,1530.732,147283.66,cold
MAX_17C5dec_12.oif,95.709,1590.141,147283.66,cold
MAX_17C5dec_12.oif,96.952,1574.745,147283.66,cold
MAX_17C5dec_12.oif,98.195,1531.498,147283.66,cold
MAX_17C5dec_12.oif,99.438,1491.973,147283.66,cold
MAX_17C5dec_12.oif,100.68,1480.219,147283.66,cold
MAX_17C5dec_12.oif,101.923,1480.467,147283.66,cold
MAX_17C5dec_12.oif,103.166,1435.215,147283.66,cold
MAX_17C5dec_12.oif,104.409,1438.666,147283.66,cold
MAX_17C5dec_12.oif,105.652,1402.712,147283.66,cold
MAX_17C5dec_12.oif,106.895,1417.688,147283.66,cold
MAX_17C5dec_12.oif,108.138,1409.832,147283.66,cold
MAX_17C5dec_12.oif,109.381,1393.125,147283.66,cold
MAX_17C5dec_12.oif,110.624,1404.006,147283.66,cold
MAX_17C5dec_12.oif,111.867,1391.489,147283.66,cold
MAX_17C5dec_12.oif,113.11,1393.572,147283.66,cold
MAX_17C5dec_12.oif,114.353,1403.492,147283.66,cold
MAX_17C5dec_12.oif,115.596,1389.939,147283.66,cold
MAX_17C5dec_12.oif,116.839,1409.434,147283.66,cold
MAX_17C5dec_12.oif,118.082,1411.221,147283.66,cold
